id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,yr_built
7520000695,151100.0,3,1.0,840,4495,1.0,0,0,1921
7520000695,251000.0,3,1.0,840,4495,1.0,0,0,1921
2141330700,555000.0,4,2.25,2350,8140,1.0,0,0,1977
3123039082,467500.0,3,1.75,2040,273556,1.0,0,0,1997
1311000270,247000.0,5,2.0,1590,9350,1.0,0,0,1962
2832100270,306888.0,4,1.5,1940,8970,1.5,0,0,1980
2436200320,577000.0,2,1.0,1090,5265,1.5,0,0,1947
3897100060,375000.0,3,1.5,1110,5500,1.0,0,0,1940
8920100041,815000.0,4,1.75,2970,14880,1.0,0,4,1962
5505700030,590000.0,3,2.0,1650,6150,2.0,0,0,1926
3211240370,460000.0,4,2.25,2690,36114,2.0,0,0,1986
8142000060,299000.0,5,2.5,1940,9389,1.0,0,0,1960
5595900316,231000.0,4,1.0,1220,5120,1.5,0,0,1940
9407001600,305000.0,3,1.75,1660,11500,1.0,0,0,1979
1708400370,339000.0,2,1.0,950,7954,1.0,0,0,1941
2895600350,375000.0,3,1.0,1780,5236,1.5,0,0,1944
4036801070,367400.0,4,1.5,1280,7400,1.0,0,0,1958
976000879,700000.0,4,2.0,1930,5398,1.0,0,0,1953
7923100400,667000.0,5,2.25,2560,10360,1.0,0,0,1966
7129304200,200000.0,2,1.0,920,5250,1.0,0,0,1906
2225069062,552775.0,3,2.5,1900,18414,2.0,0,0,1971
5095401360,418000.0,3,2.5,2080,16050,1.0,0,0,1978
2547200160,601500.0,3,1.75,1460,10128,1.0,0,0,1968
1498303855,718000.0,4,2.75,2930,4408,1.0,0,0,1939
1446404015,200000.0,2,1.0,860,6600,1.0,0,0,1949
5467910140,479900.0,3,2.0,1980,12150,1.0,0,0,1994
3820350140,300000.0,3,2.5,1590,3381,2.0,0,0,2000
520700125,437000.0,3,2.25,1980,8775,1.0,0,0,1959
250000320,626000.0,4,1.75,1350,9293,1.0,0,0,1954
6139800640,490000.0,3,2.5,2080,12032,2.0,0,0,1978
6929604005,240000.0,3,2.0,1300,5000,1.0,0,0,1983
7922800160,511555.0,3,2.0,1400,7293,1.0,0,0,1963
4107100204,2135000.0,4,3.25,3860,17820,1.0,0,4,1975
8148600055,225000.0,3,1.0,1040,6535,1.0,0,0,1947
7466900320,242000.0,3,1.75,1300,9856,1.0,0,0,1962
8078430030,560000.0,3,2.5,1960,9686,1.0,0,0,1989
7732410390,749000.0,3,2.5,2670,10338,2.0,0,0,1987
9275702405,1015000.0,3,1.75,3610,8502,1.5,0,2,1930
4310702440,355000.0,3,2.0,1480,2502,2.0,0,0,1991
3935900030,775000.0,5,2.0,3540,9970,2.0,0,3,1970
1193000390,1300000.0,5,4.0,3366,7800,2.5,0,2,1937
3964400160,540000.0,3,1.75,1680,4240,1.5,0,0,1926
1455600045,687500.0,3,1.75,2450,9377,1.0,0,2,1962
4031000520,115000.0,1,2.0,1150,9812,1.0,0,0,1962
4031000520,227000.0,1,2.0,1150,9812,1.0,0,0,1962
3299610240,870000.0,4,2.5,3240,7621,2.0,0,2,2003
5416510990,375000.0,4,2.5,2800,5000,2.0,0,0,2006
421000465,269500.0,2,1.5,1480,7276,1.0,0,0,1978
9164100105,570000.0,3,1.0,1700,4750,1.5,0,0,1909
7888200140,250000.0,4,2.0,2120,8701,1.5,0,0,1960
7852130550,530000.0,4,2.5,3020,6788,2.0,0,0,2002
3935900350,490000.0,4,2.0,1650,6480,2.0,0,0,1947
5347200162,210000.0,2,1.5,880,1157,2.0,0,0,2007
1953400520,265500.0,3,1.0,1860,9225,1.0,0,0,1957
1473060030,525000.0,4,2.5,3670,9958,2.0,0,0,2005
617000030,887500.0,3,3.0,4230,54977,2.0,0,3,1951
2887700875,344000.0,2,1.0,1060,3325,1.5,0,0,1932
6918710340,385000.0,3,2.25,2110,8000,2.0,0,0,1975
3575200030,549000.0,4,2.25,2420,59800,1.0,0,0,1985
7852011040,589000.0,4,2.5,2910,5776,2.0,0,2,1998
7682200320,197400.0,3,2.0,1610,7575,1.0,0,0,1965
3814701090,267000.0,3,2.5,1760,6477,2.0,0,0,1986
5418200340,650000.0,4,2.5,2580,9450,1.0,0,0,1959
2767601805,600000.0,2,1.0,1370,5000,1.5,0,0,1905
8682280340,490000.0,2,1.75,1440,6265,1.0,0,0,2005
9238430140,595000.0,3,3.25,3130,28001,1.0,0,0,1985
7116000350,128750.0,3,1.0,880,7004,1.0,0,0,1950
4039500390,465000.0,3,2.25,1920,7300,1.0,0,0,1961
7625702505,605000.0,4,2.75,1670,6000,1.0,0,0,1917
3191000030,489950.0,3,2.25,1820,7326,2.0,0,0,1983
1786640030,359950.0,3,2.0,1790,7212,1.0,0,0,1998
7708200400,495000.0,4,2.5,2460,4774,2.0,0,0,2006
4406000390,255000.0,3,1.5,1060,9039,1.0,0,0,1973
1926059094,330000.0,3,1.75,1340,10276,1.0,0,0,1961
9413500350,450000.0,3,1.75,1480,8394,1.0,0,0,1971
1775950030,375000.0,4,1.75,1940,15909,1.0,0,0,1974
4221250320,570000.0,4,2.5,2280,4534,2.0,0,0,2003
290000075,550000.0,3,1.0,1260,6000,1.0,0,3,1951
1842100160,513000.0,5,2.0,2270,8652,1.0,0,0,1965
3644100030,432500.0,4,1.75,1500,1856,1.0,0,0,1901
8121200710,480000.0,3,2.25,1950,8892,2.0,0,0,1983
9578200030,312000.0,3,2.0,2440,13250,1.0,0,0,1977
2313900810,610000.0,4,2.0,2220,5821,1.5,0,0,1916
2193300390,624000.0,4,3.25,2810,11250,1.0,0,0,1980
1651800030,1650000.0,4,2.25,2920,20400,1.0,0,0,1966
623049094,180000.0,3,1.0,1000,18513,1.0,0,0,1940
7714000310,374950.0,4,2.5,2790,4650,2.0,0,0,2004
8856004582,198000.0,3,1.75,1300,6318,1.0,0,0,1980
3205400240,345000.0,3,1.75,1090,7200,1.0,0,0,1968
8856001090,185900.0,3,1.0,940,10890,1.0,0,0,1909
3224500240,950000.0,3,2.75,2750,18029,1.0,0,2,1978
4139460390,995000.0,4,4.5,3850,13551,2.0,0,2,1998
3531900060,345000.0,2,1.0,860,8250,1.0,0,0,1940
4457300135,741000.0,4,2.75,2070,10125,1.0,0,0,1962
8682292090,737000.0,2,2.25,2290,9772,1.0,0,0,2007
7278700069,668750.0,4,2.5,2340,6420,1.0,0,2,1964
5710610800,575000.0,3,1.75,2680,8625,1.0,0,0,1974
8651443420,280000.0,4,2.0,1710,5440,1.0,0,0,1976
7751800070,583000.0,3,1.5,1800,10050,1.0,0,0,1955
2570600140,196000.0,3,2.25,1510,9600,1.0,0,0,1966
1565950260,349950.0,3,2.5,1700,7496,2.0,0,0,1994
6648701740,270000.0,5,2.5,2140,10320,1.0,0,0,1967
7529500030,385000.0,6,4.0,2700,7416,1.0,0,0,1969
9523102420,535000.0,1,1.0,920,5000,1.0,0,3,1906
7283900521,352500.0,3,1.75,1500,10269,1.0,0,0,1958
2386000070,795127.0,4,3.25,4360,91158,1.0,0,0,1993
1953400045,385000.0,4,3.0,2253,7700,2.0,0,0,1957
7387500335,280000.0,3,1.0,980,7480,1.0,0,0,1948
8001470560,925900.0,4,3.75,3980,7828,2.0,0,0,2001
4140100200,499000.0,3,2.25,3010,9600,2.0,0,0,1978
7212650510,325000.0,4,2.5,1830,7762,2.0,0,0,1993
6329000070,1072500.0,3,2.25,2890,21480,2.0,0,4,1941
2742100016,260000.0,3,1.0,940,5650,1.0,0,0,1949
3754500566,749950.0,4,2.5,2370,2971,2.0,0,2,2008
6131600240,190000.0,3,1.0,1200,8316,1.0,0,0,1953
2768000295,625000.0,3,1.75,2100,3264,1.5,0,0,1912
4046600320,420000.0,3,2.25,2020,21010,2.0,0,0,1995
6084200060,400000.0,3,2.5,2120,3757,2.0,0,0,2006
3438500798,275000.0,3,1.5,1060,6954,1.0,0,0,1983
4172100240,643002.0,3,2.5,1770,3744,1.5,0,0,1929
5104520640,324950.0,4,2.5,1770,5000,2.0,0,0,2004
8078550320,290000.0,3,2.0,1260,7346,1.0,0,0,1987
7287700059,367950.0,3,1.75,2290,8234,1.0,0,0,1950
8887001625,417000.0,3,2.75,1820,52889,2.0,0,0,1991
587550340,604000.0,3,2.5,3240,33151,2.0,0,2,1995
6065300370,4208000.0,5,6.0,7440,21540,2.0,0,0,2003
5315100393,670000.0,3,1.0,1600,16868,1.0,0,1,1946
6746701090,680000.0,6,2.0,1670,3000,1.0,0,0,1911
7899800045,107000.0,3,1.5,910,5120,1.0,0,0,1973
9482700075,800000.0,4,3.5,2370,3302,2.0,0,0,1926
5135000160,670000.0,3,2.5,2050,6420,1.0,0,3,1956
1022069050,207000.0,3,1.75,1180,21275,1.0,0,0,1958
3760100200,395000.0,5,1.75,2100,9599,1.0,0,0,1961
4136920030,347000.0,4,1.5,2670,10026,2.0,0,0,1996
3959400335,560000.0,3,2.0,1640,7333,1.0,0,0,1941
2787700030,359500.0,4,1.75,2030,7210,1.0,0,0,1968
3522059196,355000.0,3,1.75,2040,22693,1.0,0,0,1980
4365200186,253500.0,2,1.0,810,4800,1.0,0,0,1948
9268710390,239000.0,2,2.0,1470,2052,1.5,0,0,1986
2273600260,628000.0,3,2.25,1720,8521,1.0,0,0,1984
2291400341,311600.0,3,2.25,1358,1196,3.0,0,0,2007
1311400350,235000.0,4,1.5,2070,7245,1.0,0,0,1964
191100810,870000.0,5,2.25,2910,9525,2.0,0,0,1968
6087100070,661254.0,4,4.0,2290,6250,1.5,0,0,1940
3052700695,575000.0,4,2.0,1650,5000,1.0,0,0,1955
5423040140,680000.0,3,2.25,2300,9914,2.0,0,0,1980
8010100135,580000.0,3,1.5,1800,6250,1.0,0,0,1947
9808700370,899000.0,3,1.0,1480,6978,2.0,0,0,1949
904000045,1289000.0,3,2.5,2190,11394,1.0,0,0,1956
3624039074,430000.0,3,1.0,1210,5200,1.0,0,0,1941
5100402767,397000.0,3,1.0,860,6380,1.5,0,0,1927
2826049070,595000.0,3,2.5,2250,8300,2.0,0,0,2003
9414610240,485000.0,3,1.75,2030,10089,1.0,0,0,1976
4019301160,755000.0,5,2.5,3260,24300,1.5,0,1,1950
1217000340,340000.0,3,1.0,1840,8100,1.0,0,0,1953
8081650400,236000.0,4,2.75,2000,5827,2.0,0,0,1997
2624049035,560000.0,3,2.0,2340,3477,1.0,0,1,1971
8098400135,385000.0,3,2.0,1480,6600,1.0,0,2,1943
3024059078,610000.0,4,1.75,1830,29110,2.0,0,0,1990
3182100105,592500.0,3,2.0,1170,6750,1.0,0,0,1947
6705850140,750000.0,4,2.75,3170,7634,2.0,0,0,1992
3905100310,544000.0,4,2.5,2030,3974,2.0,0,0,1994
4017050260,539500.0,3,2.5,3080,12476,2.0,0,0,1990
3303960060,1068000.0,5,3.5,3990,9938,2.0,0,0,2001
6743700030,540000.0,4,2.0,2190,8402,2.0,0,0,1928
6696800030,650000.0,4,2.5,2290,10186,2.0,0,0,1985
2025079045,649000.0,2,1.75,2260,280962,2.0,0,2,2005
8082400136,815000.0,4,2.75,2620,4743,1.0,0,2,1949
6352600350,795000.0,2,2.5,2830,8630,2.0,0,0,2001
9414610070,502775.0,3,1.75,1700,9840,1.0,0,0,1976
7812801125,222900.0,2,1.0,1110,6411,1.0,0,0,1944
4254000060,525000.0,4,2.75,2530,17856,2.0,0,0,1998
8944550140,433500.0,3,2.5,2200,3360,2.0,0,0,2009
8651520160,645000.0,4,2.5,2690,18653,2.0,0,0,1985
8062900030,275000.0,3,1.75,1300,8099,1.0,0,0,1976
3226059083,800000.0,3,1.75,2080,75794,1.0,0,0,1958
7212660960,297000.0,3,2.5,1840,8234,2.0,0,0,1994
1180007375,625000.0,5,3.5,4010,6000,2.0,0,3,1997
1150900060,770000.0,4,2.5,3560,6187,2.0,0,0,2003
1523049115,234550.0,3,1.0,1990,15375,1.0,0,0,1946
2568300210,585000.0,5,2.5,2670,16777,1.5,0,0,1920
3131201320,733000.0,4,1.75,1930,3876,1.5,0,0,1924
1921069101,399000.0,3,1.75,2170,73616,1.0,0,0,2008
9276202160,660000.0,3,2.0,2080,5750,1.0,0,0,1926
1088810040,627250.0,4,2.5,2830,10677,2.0,0,0,1993
2117700085,375950.0,3,1.75,1480,7560,1.0,0,0,1920
9211500730,162000.0,3,2.25,1810,6750,1.0,0,0,1978
9274201006,705000.0,4,2.5,2650,4316,1.5,0,0,1905
3904900530,485000.0,3,2.5,1580,6065,2.0,0,0,1985
3750603492,185000.0,3,1.0,1510,17040,1.0,0,0,1975
249000180,1890000.0,4,4.25,4285,9345,2.0,0,0,2013
1796370180,260000.0,3,2.25,1610,7423,2.0,0,0,1990
3830210230,225205.0,3,1.0,1200,7220,1.0,0,0,1977
3332500636,356000.0,2,1.0,920,4095,1.0,0,0,1914
5700004525,970000.0,3,2.25,3060,9950,1.5,0,2,1930
3303950220,348450.0,4,2.5,1950,8628,2.0,0,0,1994
2799800180,333000.0,4,2.5,2690,5505,2.0,0,0,2004
4038500330,432000.0,3,1.75,1550,8134,1.0,0,0,1959
985000833,209977.0,3,1.0,1170,6134,1.0,0,0,1948
8860310120,740000.0,4,2.0,2800,8540,1.0,0,0,1977
9547200790,518000.0,3,1.75,1830,4500,1.5,0,0,1909
6003001999,530000.0,2,1.75,1170,976,2.0,0,0,2010
1338600175,940000.0,4,2.25,1890,5940,1.0,0,1,1963
6446200175,735000.0,3,2.5,3020,50800,1.0,0,0,1968
7889600230,114000.0,2,1.0,730,5200,1.0,0,0,1928
2652500210,608000.0,2,1.0,1390,3600,1.0,0,0,1913
7302000210,442500.0,3,1.5,2710,47419,1.5,0,0,1980
7905200230,330000.0,3,2.0,2170,3978,1.0,0,0,1919
1049010620,90000.0,2,1.0,790,2640,1.0,0,0,1973
8731951490,313000.0,3,1.75,2190,8000,1.0,0,0,1967
2899200040,242000.0,4,1.0,2240,7620,1.0,0,0,1966
7298030210,445000.0,3,2.5,2790,16173,2.0,0,0,1988
418000145,213800.0,2,1.0,740,5200,1.0,0,0,1952
1139000035,759950.0,4,3.5,2100,7560,2.0,0,0,2005
6681500150,990000.0,4,2.5,2540,5930,2.0,0,0,2003
2330000035,710000.0,3,1.75,1650,10250,1.0,0,0,1963
3095000040,315000.0,1,0.75,770,4600,1.0,0,0,1910
375000230,638000.0,3,2.0,1660,3729,1.0,0,0,1922
6134500220,583800.0,3,2.5,2480,6600,2.0,0,0,2002
2806300065,1960000.0,4,4.0,4430,31353,2.0,0,0,1998
7625703405,431000.0,2,1.0,1000,6500,1.0,0,0,1918
6979900360,635000.0,4,2.5,3080,35430,2.0,0,0,1997
6072100790,648000.0,5,2.25,2410,12000,2.0,0,0,1973
4139450760,932808.0,5,4.5,4690,6705,2.0,0,0,1995
8682220150,835000.0,2,2.0,2280,6815,1.0,0,0,2002
2325039057,469775.0,2,1.75,1530,7020,1.0,0,0,1942
2459900040,587000.0,5,3.5,3610,52595,2.0,0,0,1989
7853301520,695000.0,5,3.25,3940,9780,2.0,0,0,2007
1623049133,205000.0,4,2.0,2200,13320,1.0,0,0,1944
3211100730,360000.0,3,1.75,1560,7930,2.0,0,0,1980
9542840410,313999.0,4,2.25,1870,4198,2.0,0,0,2008
3025079003,495500.0,3,2.5,2010,57934,1.0,0,0,1978
8956000120,735000.0,4,2.75,2450,4187,2.0,0,2,2010
7853310450,589500.0,4,2.5,2630,6326,2.0,0,0,2008
3812400455,291000.0,7,1.0,2350,8636,1.0,0,0,1962
269000970,1300000.0,5,3.75,4450,7680,2.0,0,0,2010
1788800910,190000.0,3,1.0,1200,10458,1.0,0,0,1961
8820902700,456200.0,2,1.75,1210,7733,1.0,0,0,1904
7202430150,740000.0,4,2.5,3360,15091,2.0,0,0,1997
6617500085,500000.0,4,2.5,2900,5760,1.0,0,0,1959
6163900971,352450.0,3,2.0,1430,6000,1.0,0,0,1945
4036800925,405000.0,3,2.75,1310,7300,1.0,0,0,1957
7192200040,280000.0,4,1.0,1880,6288,1.0,0,0,1974
1330900230,630000.0,4,2.5,2330,31705,2.0,0,0,1980
522059158,230000.0,3,1.75,1400,6956,1.0,0,0,1957
293620180,900000.0,4,2.5,3510,6745,2.0,0,0,1998
945000410,265000.0,2,1.0,910,4600,1.0,0,0,1917
226059106,489500.0,3,1.75,2090,65558,1.0,0,0,1977
4166600610,335000.0,3,2.0,1410,44866,1.0,0,0,1985
8854100220,585000.0,3,3.25,3050,12700,2.0,0,0,1990
2608300035,329000.0,3,1.0,1600,5952,1.0,0,0,1964
7217400650,458500.0,3,1.5,1280,1920,1.5,0,0,1905
2310050040,361500.0,4,2.5,1980,7334,2.0,0,0,2003
6675500133,325000.0,2,1.0,900,8374,1.0,0,0,1984
809001520,1850000.0,4,3.25,3480,6000,3.0,0,0,2014
1424200035,945000.0,4,2.0,2840,13367,1.0,0,0,1952
5641300220,370000.0,3,2.5,2490,4244,2.0,0,0,2005
7849202299,320000.0,0,2.5,1490,7111,2.0,0,0,1999
8682292020,450000.0,2,2.0,1510,4908,1.0,0,0,2006
1604590230,800000.0,4,2.5,2900,18303,2.0,0,0,1994
2856101540,676000.0,3,2.5,2240,3825,2.0,0,0,1995
3819500065,290000.0,3,1.75,1460,7980,1.0,0,0,1972
2329600040,158000.0,3,1.5,990,8925,1.0,0,0,1962
7202260330,583000.0,4,2.5,2660,4000,2.0,0,0,2001
2156500220,555000.0,4,2.75,2170,7140,1.0,0,0,1977
4006000281,227000.0,3,1.75,2380,12681,1.0,0,0,1918
619079061,335000.0,4,2.0,2030,103672,1.0,0,0,1969
3758900150,425000.0,2,1.0,1430,13300,1.5,0,0,1921
4307320230,345000.0,4,2.5,2390,6976,2.0,0,0,2003
7856620910,627500.0,4,2.5,2540,11500,1.0,0,0,1979
1624079021,355000.0,3,1.0,1890,36300,1.0,0,0,1962
4123800330,335000.0,3,2.25,1870,5876,2.0,0,0,1986
5422420120,252000.0,3,2.0,1420,6788,2.0,0,0,1990
7686205370,260000.0,4,1.75,1830,5375,1.0,0,0,1962
7550801225,500000.0,4,1.0,1440,7100,1.5,0,0,1906
1036700220,470000.0,4,2.0,2410,4680,2.0,0,0,1974
6326000205,290000.0,4,1.75,2340,7200,1.0,0,0,1960
5083100065,230000.0,3,1.0,1190,9083,1.0,0,0,1955
7551300065,425000.0,2,1.0,910,4635,1.0,0,0,1905
4321200580,575000.0,3,2.5,1760,2320,2.0,0,2,1994
3727800065,425000.0,2,1.0,790,5024,1.0,0,0,1941
7657000085,218000.0,2,1.5,2010,7755,2.0,0,0,1952
686400040,545000.0,4,2.25,1890,7210,1.0,0,0,1967
7857003046,460000.0,5,3.0,2008,5050,1.0,0,0,1992
5014000085,425000.0,2,1.0,880,6413,1.0,0,0,1950
2205500355,455000.0,3,1.75,1700,8360,1.0,0,0,1955
7880010150,780000.0,4,3.5,3910,59863,2.0,0,0,1987
6619900120,670000.0,5,3.5,3860,9600,1.0,0,3,1973
2132200230,325000.0,3,1.5,1320,7560,1.0,0,0,1983
2988800065,281000.0,2,1.0,1280,12500,1.0,0,0,1951
13001215,130000.0,3,1.0,1100,5100,1.0,0,0,1913
9520900230,642860.0,4,2.75,2520,6398,2.0,0,0,2014
9828701085,747000.0,3,1.75,2560,4800,1.0,0,0,1911
1926049385,559950.0,4,2.5,2650,7200,2.0,0,0,1979
5680000455,577288.0,4,2.75,2870,7200,2.0,0,0,2008
125039021,575000.0,2,1.0,1230,2726,1.5,0,0,1920
3241600150,287000.0,3,1.0,1450,6000,1.0,0,0,1953
2789000120,335000.0,2,1.0,1800,8900,1.0,0,0,1945
7149400450,287000.0,4,2.25,1980,7081,1.0,0,0,1977
9264911210,320000.0,5,3.0,2970,7000,1.0,0,0,1979
6383000150,550000.0,3,1.0,1630,6009,1.0,0,3,1954
2141310540,975000.0,5,2.5,3020,9648,1.0,0,2,1977
4077800438,518000.0,4,1.75,1780,8768,1.0,0,0,1951
8563010540,606150.0,4,1.75,1770,9848,1.0,0,0,1967
620069061,450000.0,3,2.5,2880,426452,2.0,0,3,1979
1939000040,765000.0,4,2.5,3190,38119,2.0,0,0,1988
2767603026,425000.0,2,1.0,540,2500,1.0,0,0,1905
4037200530,544950.0,3,1.75,1830,7371,1.0,0,0,1957
8835220210,355000.0,3,1.5,1370,4790,2.0,0,0,1982
6362900145,450000.0,4,2.0,1960,5008,1.0,0,0,1900
7853300720,452500.0,4,2.5,2460,6454,2.0,0,0,2006
7518505040,415000.0,1,1.0,700,2550,1.0,0,0,1954
6811000220,510000.0,3,2.75,1950,12630,1.0,0,0,1969
6979900330,650000.0,4,2.5,2630,28298,2.0,0,0,1996
7228500610,510000.0,2,1.0,1070,5280,1.0,0,0,1900
1225069038,2280000.0,7,8.0,13540,307752,3.0,0,4,1999
5162100650,316000.0,4,2.5,2320,7379,2.0,0,0,1987
418000330,199950.0,2,1.0,700,5200,1.0,0,0,1952
7689600330,207000.0,3,1.0,860,7740,1.0,0,0,1960
293800410,824000.0,4,3.5,3650,57538,2.0,0,0,1996
3024089057,282500.0,4,1.0,1170,34925,1.0,0,0,1942
2212901010,229950.0,3,1.75,1170,11960,1.0,0,0,1969
6414100482,500000.0,2,1.0,1630,12059,1.0,0,0,1947
7788400065,317000.0,3,1.0,1270,8925,1.0,0,0,1955
4475000120,360000.0,4,3.0,2580,6740,2.0,0,0,1999
3905120540,570000.0,4,2.5,2290,6738,2.0,0,0,1996
7883608693,191000.0,2,1.0,900,3400,1.0,0,0,1905
4363700304,400000.0,2,1.0,1270,7440,1.0,0,0,1949
9547204675,538000.0,2,1.75,1850,3060,1.0,0,0,1929
5089700720,335000.0,4,2.25,2400,8592,2.0,0,0,1978
2726079098,560000.0,3,2.5,2840,216493,2.0,0,0,1991
3904960150,535000.0,3,2.5,1970,6634,2.0,0,0,1989
3298700156,310000.0,3,2.5,1780,6771,1.0,0,0,1990
5700000180,760000.0,5,2.0,3920,5250,1.5,0,0,1910
646910620,242500.0,3,1.75,1550,1905,2.0,0,0,2005
2397100975,1313000.0,6,3.0,2980,7200,1.5,0,2,1911
4157600180,598780.0,4,2.25,3040,12160,1.0,0,0,1963
723099044,433200.0,3,2.5,2075,16200,2.0,0,0,2002
3343300644,343000.0,2,1.0,1110,9920,1.0,0,0,1942
3025059072,1749000.0,4,2.5,3910,22710,1.5,0,0,1908
524059241,870000.0,4,1.75,2780,11000,1.0,0,0,1964
2215900410,323000.0,4,2.75,2000,9083,2.0,0,0,1992
7215730410,727000.0,4,3.0,3150,9703,2.0,0,0,2001
3461000120,450000.0,4,1.75,1740,12204,1.0,0,0,1961
8961800035,229000.0,2,1.0,1190,7408,1.0,0,0,1941
1154100205,305000.0,1,1.0,900,7500,1.0,0,0,1946
9274203036,930000.0,3,3.25,2950,4446,2.0,0,0,2001
263000325,349000.0,3,2.5,1430,1002,3.0,0,0,2002
9826701345,498000.0,3,2.5,1620,2640,2.0,0,0,1900
3221059044,799950.0,4,3.5,4220,196817,2.0,0,0,1993
9430110120,737000.0,3,2.5,2300,7800,2.0,0,2,1997
424069275,860000.0,4,3.25,3830,10005,2.0,0,0,2001
9485940330,339950.0,3,2.5,2390,34041,1.0,0,0,1984
2787460120,249000.0,3,2.25,1440,7673,1.0,0,0,1982
293000180,370000.0,2,1.0,910,5525,1.0,0,0,1910
1523059183,529000.0,5,2.5,2380,91476,1.0,0,0,1976
9536601852,310000.0,4,2.75,2060,8100,1.0,0,0,1988
2591800530,315000.0,4,2.25,1880,9163,2.0,0,0,1981
428100580,350000.0,3,1.75,1970,10800,1.0,0,0,1979
2143700676,240000.0,3,1.0,1040,7800,1.0,0,0,1948
8946410040,430000.0,4,2.75,2290,5249,2.0,0,0,2003
1138010180,399950.0,3,2.5,1510,7300,1.0,0,0,1974
4014400237,132500.0,3,1.0,1080,10500,1.0,0,0,1967
6150200180,290000.0,2,1.0,850,6800,1.0,0,0,1948
8146300180,860000.0,5,2.25,1960,8592,1.0,0,0,1958
2424049029,3100000.0,6,4.25,6980,15682,3.0,0,4,1999
3352400905,245000.0,4,1.0,1530,7200,1.5,0,0,1948
393000385,255000.0,3,1.5,1320,7980,1.0,0,0,1956
1868900035,840000.0,3,1.75,2020,4800,1.0,0,0,1926
3574801510,442573.0,3,1.75,1780,7567,1.0,0,0,1980
785000040,472500.0,4,1.75,1440,8536,1.0,0,0,1961
8813400155,808000.0,8,3.75,3460,4600,2.0,0,0,1987
526059199,398000.0,3,1.75,1890,16001,1.5,0,0,1950
5126300770,340000.0,3,2.5,2240,6000,2.0,0,0,2003
2734100395,380000.0,2,1.0,760,4000,1.5,0,0,1910
795000865,235000.0,3,1.0,1020,6173,1.0,0,0,1948
3763300040,400000.0,3,1.5,1330,9900,1.0,0,0,1956
1431600180,335000.0,5,3.0,2660,7700,1.5,0,0,1962
7454001120,285950.0,2,1.0,710,7120,1.0,0,0,1942
5561100180,645000.0,5,2.25,3340,52476,2.0,0,0,1975
8658303080,312000.0,2,1.0,1160,7500,1.5,0,0,1916
3345100184,443950.0,3,1.75,2000,36000,1.0,0,0,1946
9284801165,315000.0,3,2.0,1060,5750,1.0,0,0,1981
9808630120,770000.0,3,2.5,2190,2658,2.0,0,3,1979
2473411210,374950.0,4,1.75,1660,8160,1.0,0,0,1974
6909200401,536500.0,4,2.5,1720,3515,2.0,0,2,2000
2113700360,315000.0,6,4.0,3120,4240,2.0,0,2,1993
2028701075,626000.0,3,1.0,1040,4240,1.0,0,0,1924
3755200220,334009.0,4,2.0,1650,9305,1.0,0,0,1960
2767800065,429000.0,2,1.0,1010,5000,1.0,0,0,1924
1136100087,818000.0,4,2.5,4020,44431,2.0,0,0,1987
3422059257,326000.0,5,2.75,2166,6342,2.0,0,0,2013
2475200330,350000.0,3,2.25,2010,4400,1.5,0,0,1986
7974700150,1250000.0,5,3.5,3510,4798,2.0,0,0,2008
820079043,428000.0,3,1.75,1580,507038,1.0,0,2,1985
8910500150,329932.0,3,1.5,1460,5040,1.0,0,0,1971
7338200180,590000.0,4,2.5,2660,35010,2.0,0,2,1993
3636800180,782000.0,4,2.5,3510,24604,2.0,0,0,1997
9545240180,575000.0,4,2.5,2120,9603,2.0,0,0,1985
3293700482,509000.0,3,2.25,1780,9315,2.0,0,0,1996
7968000120,290000.0,4,2.5,2000,13300,1.0,0,0,1968
7655900062,305240.0,3,1.0,1300,9000,1.0,0,0,1956
8645540040,317000.0,3,2.0,1790,8228,1.0,0,0,1980
3867400175,850000.0,2,1.5,1800,4144,1.0,0,4,1962
7346600092,327200.0,2,2.0,1440,8425,1.0,0,0,1942
3222049044,835000.0,3,3.0,2790,12523,2.0,1,4,1977
393000142,372000.0,4,2.5,2070,8658,2.0,0,0,1999
3288200360,453000.0,3,1.0,2160,11484,1.5,0,0,1968
5379800040,275000.0,2,1.75,2090,11317,1.0,0,0,1931
6843600040,475000.0,4,2.5,2040,7260,2.0,0,0,1963
7148200040,173000.0,4,2.0,1200,8460,1.0,0,0,1957
1226039054,436000.0,3,1.5,1500,10200,1.0,0,0,1955
798000145,244500.0,2,1.75,1300,14500,1.0,0,0,1939
7905400040,206000.0,3,1.75,1140,9800,1.0,0,0,1968
3825310720,890000.0,4,2.5,2930,9158,2.0,0,0,2005
4137000540,329950.0,4,2.25,2140,8874,2.0,0,0,1986
622100092,440000.0,3,1.75,1950,19747,1.0,0,0,1979
3876312620,395000.0,4,1.75,1910,8117,1.0,0,0,1975
7956200220,169500.0,3,1.0,1060,10023,1.0,0,0,1962
6632900452,690500.0,4,2.75,3130,8920,2.0,0,0,2014
8165100035,245560.0,2,1.5,1260,9693,1.0,0,0,1957
3375300210,250000.0,3,1.75,1350,8548,1.0,0,0,1985
5469500580,455500.0,3,1.75,2290,19000,1.0,0,0,1973
2325059101,487000.0,3,1.75,1430,12632,1.0,0,0,1959
