id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,yr_built
1995200200,3,1.0,1510,6083,1.0,0,0,1940
1796360340,3,2.0,1660,8641,2.0,0,0,1987
1022059032,4,2.5,3140,94525,2.0,0,0,1977
5104470070,4,3.0,3110,18843,2.0,0,0,1995
1432400570,3,1.0,1160,7560,1.0,0,0,1958
2473460860,4,2.5,2110,8990,2.0,0,0,1977
2323089065,4,2.75,4600,322188,1.0,0,4,1989
1824059070,4,2.5,2340,10800,1.0,0,0,1953
3579000800,4,2.5,2600,9355,1.0,0,0,1983
7960100075,3,2.0,1540,3600,1.0,0,0,1994
1180000885,3,2.5,3070,5871,3.0,0,0,1928
3863800030,3,1.5,980,7770,1.0,0,0,1968
1928300350,3,1.75,1370,3300,2.0,0,0,1927
1370800560,4,2.25,2480,6000,2.0,0,2,1929
4441300416,4,1.75,2390,5880,1.0,0,2,1957
5316100106,3,2.5,2560,3600,2.0,0,0,1967
1522700060,4,2.75,2520,14021,2.0,0,0,1999
42000127,3,1.5,1970,10080,1.0,0,0,1966
1180002735,2,1.5,1010,6000,1.0,0,0,1923
2424059116,3,2.25,3440,44374,2.0,0,3,1979
6746700565,2,1.0,850,2700,1.0,0,0,1924
8643200060,3,1.0,1640,13939,1.0,0,0,1960
9392200030,4,2.25,1900,10950,1.0,0,0,1959
4037400070,3,1.75,1360,5445,1.0,0,0,1957
7625704340,2,1.75,1550,7800,1.0,0,0,1940
9414500200,4,1.75,1790,11875,1.0,0,0,1969
3438501860,3,1.0,1020,5950,1.0,0,0,1950
7212650240,3,2.0,2250,7757,1.0,0,0,1992
7888000400,3,1.0,1320,8220,1.0,0,0,1959
11200070,3,2.5,1530,3296,2.0,0,0,1998
2459960030,4,2.5,2060,5607,2.0,0,0,2002
5016001260,2,1.0,820,4200,1.0,0,0,1980
7312400075,2,1.0,910,4800,1.0,0,0,1923
125059179,6,4.5,3300,7200,2.0,0,0,1980
1921069068,4,2.5,3030,180263,2.0,0,0,1987
9432900070,4,2.25,2700,8580,2.0,0,0,1992
7214820400,3,2.25,1800,7371,1.0,0,0,1979
6804600240,3,1.75,1920,9512,1.0,0,0,1980
3530490160,2,1.0,930,3447,1.0,0,0,1978
7889000160,3,1.0,990,7520,1.0,0,0,1958
1315300070,3,2.75,1970,5200,1.5,0,3,1915
5422560810,2,1.75,1510,5319,2.0,0,0,1978
4443800505,3,1.5,1810,3880,1.5,0,0,1929
3065600270,3,1.75,1070,6315,1.0,0,0,1992
5451220200,4,2.25,2420,10200,2.0,0,0,1973
6411600370,7,3.5,2870,29699,1.0,0,0,1961
1727500390,4,2.25,1710,7000,1.0,0,0,1972
1724500030,4,2.5,2400,7292,1.0,0,0,1980
2325069032,5,4.25,4720,18741,2.0,0,0,2005
4139700260,5,3.5,3330,3705,2.0,0,0,2008
8078460320,4,2.5,2350,7245,2.0,0,0,1993
521049200,3,2.75,3176,13391,2.0,0,3,1985
9290850810,4,2.5,3770,35081,2.0,0,0,1989
423059369,4,2.5,2150,7303,2.0,0,0,2005
5152000030,5,2.5,2500,12220,1.0,0,0,1962
8731990700,3,1.75,1790,7650,1.0,0,3,1978
7212680860,3,2.5,1730,8076,2.0,0,0,1994
1797500435,2,1.0,1060,4000,1.0,0,0,1910
2155000160,4,1.75,1840,9600,1.0,0,0,1967
1250200786,5,2.0,2120,2400,1.0,0,0,1906
9209900335,2,1.0,1150,4400,1.0,0,0,1905
3296900160,4,2.5,2170,14024,2.0,0,0,1992
2523039315,3,2.0,2580,15653,1.5,0,0,1990
2413300810,4,2.25,1890,7616,1.0,0,0,1979
2223089053,3,2.25,1680,57063,2.0,0,0,1989
7334401040,4,1.5,1800,9576,1.0,0,0,1977
8039900400,3,2.0,1670,13775,1.0,0,0,1968
2927600105,5,1.75,1840,10453,1.0,0,2,1948
6414100732,2,1.0,1150,7552,1.0,0,0,1951
6402710070,3,2.5,1580,7918,2.0,0,0,1994
8651480550,3,2.5,2260,10153,2.0,0,0,1987
7922900030,3,2.75,2660,10350,1.0,0,4,1971
8682292180,2,2.0,1350,3926,1.0,0,0,2007
1180002470,6,3.5,3020,4500,2.0,0,0,1941
5154700060,4,2.75,3520,19200,1.0,1,4,1951
414100045,4,1.75,2240,7500,1.0,0,0,1956
4276400030,3,2.0,2320,17688,1.0,0,0,1952
6021503655,3,2.5,1330,816,3.0,0,0,2004
3211270160,4,2.5,2470,35073,2.0,0,0,1989
1761300340,3,2.0,1320,7200,1.0,0,0,1975
2612000200,3,2.5,2050,8172,2.0,0,0,2002
5515600163,5,2.25,3070,64033,1.0,0,0,1983
8001100030,3,2.5,1570,5113,1.0,0,0,1996
6662400105,3,2.5,1580,5725,2.0,0,0,2004
7338401230,3,1.75,1020,5000,1.0,0,0,1954
8901001290,4,1.5,1380,7800,1.0,0,0,1928
3832500260,3,2.5,1420,14850,1.0,0,0,1963
1545802080,3,2.0,1310,7332,1.0,0,0,1987
259800060,4,2.0,1470,8395,1.0,0,0,1965
3210400060,3,1.0,1580,8206,1.0,0,0,1962
1829300520,4,2.5,3460,9699,2.0,0,0,1987
2472950160,3,2.0,1410,7466,1.0,0,0,1983
6613000935,4,2.5,5300,26211,2.0,1,2,1923
952001710,4,1.75,1630,5750,1.0,0,0,1947
7950303290,3,1.75,2060,3500,1.0,0,0,1951
9827700105,3,2.0,2330,3600,1.5,0,0,1900
328000160,5,3.75,3700,7920,3.0,0,4,1983
9206700060,4,2.5,4070,129808,2.0,0,0,1998
6603000030,3,1.75,1300,8976,1.0,0,0,1967
5101402435,3,2.25,1540,5338,1.0,0,0,1954
6127010890,4,2.5,3570,6246,2.0,0,0,2005
8898700960,3,2.5,1820,8085,2.0,0,0,1983
1326069094,3,1.5,2700,24539,2.0,0,0,1977
7950302121,2,1.5,1010,1309,2.0,0,0,2007
1559900140,3,2.25,1760,9621,2.0,0,0,1995
1795500060,3,1.0,1040,8645,1.0,0,0,1962
5530000030,4,2.0,2130,9579,1.0,0,0,1968
8857100060,2,1.5,1240,1055,2.0,0,0,1967
6140600049,2,2.0,1230,4800,2.0,0,0,1952
9324320030,3,1.75,1690,9826,1.0,0,0,1988
6870300060,3,2.5,2120,2374,2.0,0,0,2005
7972604001,5,1.75,1830,7986,1.0,0,0,1962
4305200070,3,2.25,1640,7200,2.0,0,0,1985
2215901840,3,2.5,1750,6725,1.0,0,0,1993
8682292190,2,2.75,2700,9854,1.0,0,0,2012
2524049250,5,2.25,3270,16553,2.0,0,2,1968
6303400520,2,2.0,1650,8975,1.0,0,0,1942
204000140,3,1.0,1500,10730,1.0,0,0,1977
2883200139,4,3.5,2170,3672,2.0,0,0,1905
4322200105,1,1.0,420,3298,1.0,0,0,1949
9294300070,4,2.0,1820,5000,1.5,0,1,1945
985001275,1,1.0,800,16306,1.0,0,0,1931
4077800247,3,1.5,2010,9480,1.0,0,0,1951
3342100685,3,1.0,890,8400,1.0,0,0,1954
8964800890,3,3.25,4560,13363,1.0,0,4,1995
7977200055,3,1.0,1010,6120,1.0,0,0,1940
4046500140,3,1.75,1410,15134,1.0,0,0,1980
3888100117,5,1.5,1550,9750,1.0,0,0,1966
6134500070,3,2.5,1960,6058,2.0,0,0,2002
1118001820,4,3.25,2500,5801,1.5,0,0,1926
629000510,4,2.75,3020,8622,2.0,0,0,1976
3180100023,3,2.5,1760,1755,3.5,0,0,1998
7237501040,4,3.5,4170,9748,2.0,0,0,2004
9297301535,3,1.5,2600,5085,1.0,0,0,1940
4441300075,3,2.5,2260,9577,2.0,0,0,1925
3629971290,4,2.5,2120,3720,2.0,0,0,2004
3818700016,3,1.75,1660,8301,1.0,0,0,1955
2600400030,4,2.75,2640,9000,2.0,0,0,1990
7987400316,1,0.5,880,1642,1.0,0,0,1910
3971702325,3,2.5,1470,9337,2.0,0,0,1991
6096500105,4,2.25,2640,3000,2.0,0,0,1908
2923069037,3,1.5,1920,61014,1.0,0,0,1953
3121059036,2,1.0,1140,101529,1.5,0,0,1932
7429000240,4,2.5,2550,8824,2.0,0,0,1990
3176600105,3,2.25,2250,5301,2.0,0,0,1975
486000520,2,2.25,2460,16940,1.5,0,4,1936
4136950200,3,2.5,1720,6194,2.0,0,0,1998
1121000058,3,1.75,1790,6775,1.0,0,2,1951
1682000160,3,1.0,1320,9239,1.0,0,0,1968
3448700070,4,2.5,2440,5350,2.0,0,0,2003
1446403305,2,1.0,810,7158,1.0,0,0,1944
59000445,4,2.75,2240,5400,2.0,0,0,1940
8127700132,5,3.5,3180,4628,2.0,0,0,2001
1120069036,3,2.25,1570,43350,1.0,0,3,1967
3834000520,3,1.0,1250,7654,1.0,0,0,1952
4365200445,2,1.75,1250,7680,1.0,0,0,1922
4137000070,3,2.5,2240,7500,2.0,0,0,1985
9266700295,3,1.75,1340,5100,1.0,0,0,1953
2623039082,3,3.5,2050,21744,2.0,1,4,1930
3343901401,4,3.0,3760,8804,2.0,0,0,2002
3288200710,3,2.0,1560,8640,1.0,0,0,1967
4335000030,3,1.75,2030,17100,1.0,0,0,1953
8860310240,3,1.75,2300,11400,1.0,0,0,1977
3221059036,4,2.5,3630,42884,1.5,0,0,1979
9831200520,4,3.0,3720,5000,2.5,0,0,1905
7849202220,2,1.75,1740,6620,1.5,0,0,2002
5153200486,5,1.75,1990,27810,1.0,0,0,1955
3905080310,3,2.5,1880,4668,2.0,0,0,1993
9541800075,3,1.75,1490,16200,1.0,0,0,1958
7205850030,3,2.25,1660,10140,1.0,0,0,1980
1330910370,4,3.0,4370,217882,2.0,0,0,1984
3327000070,3,1.75,1500,7800,1.0,0,0,1968
2594200350,2,1.0,910,7200,1.0,0,1,1936
7851990240,4,3.5,3950,12320,2.0,0,0,2001
7852150200,3,2.5,1700,6396,2.0,0,0,2003
224069129,3,1.0,1440,54315,1.0,0,0,1974
424069271,7,3.75,5100,21802,2.0,0,0,2001
9530101535,3,1.75,1870,4320,1.0,0,0,1920
6822100030,3,1.0,1110,6000,1.5,0,0,1932
2028700575,3,2.0,1390,2688,1.5,0,0,1915
3211100990,4,2.75,2220,8450,1.0,0,0,1983
1771110070,3,1.0,1300,9300,1.0,0,0,1977
274000070,5,2.75,2530,9375,1.0,0,0,1966
3876200350,4,1.75,1700,9000,1.0,0,0,1967
7806210070,4,1.5,2120,8554,1.0,0,0,1977
5437600140,4,2.5,2240,5105,2.0,0,0,2002
1432900310,4,1.5,2020,8474,1.0,0,0,1962
9541600295,4,2.5,2990,8640,1.0,0,0,1959
2310100240,3,2.5,2240,6097,2.0,0,0,2002
1042500013,3,1.5,1650,9936,1.0,0,0,1967
1424200070,4,1.5,2310,13300,1.0,0,0,1950
7212660560,3,2.5,2370,6752,2.0,0,0,1994
3343902650,2,1.75,1700,18000,1.0,0,0,1972
6699000710,3,2.5,2090,4700,2.0,0,0,2002
5561400140,3,2.5,2420,49928,2.0,0,0,1985
226039270,3,1.75,2220,7224,1.0,0,2,1975
1220069035,4,2.5,2470,385506,2.0,0,3,1991
629810560,4,2.5,3720,8633,2.0,0,0,1999
1025039320,4,3.5,3440,5000,2.0,0,0,2006
6150700394,3,1.5,1310,8160,1.0,0,0,1950
2591020560,3,2.25,1550,5511,2.0,0,0,1987
1257201375,3,2.0,1650,3952,2.0,0,0,1950
1432900350,5,1.5,1980,7958,1.5,0,0,1962
6795100563,4,2.5,1820,20011,2.0,0,0,1987
5126900200,2,1.0,800,8960,1.0,0,0,1944
1422200496,3,1.75,2550,6117,2.0,0,0,1951
5132000140,6,1.0,1370,5080,1.5,0,0,1931
4140900270,2,1.0,1140,23030,1.0,0,0,1980
3578400710,3,2.0,1010,14183,1.0,0,0,1982
3226059128,5,3.5,3450,28324,1.0,0,0,1972
5151600390,4,1.75,2251,12731,1.0,0,1,1957
6679000960,4,2.5,2500,5264,2.0,0,0,2003
9138100350,4,2.0,2290,6000,1.5,0,3,1900
1545800710,3,1.75,1620,7540,1.0,0,0,1988
9206950200,2,2.5,1320,1957,1.0,0,0,2004
7895500550,4,1.5,1370,7904,1.0,0,0,1970
9221400335,4,1.75,2340,5080,1.0,0,0,1924
123039336,1,1.0,620,8261,1.0,0,0,1939
1446401290,3,1.0,1400,6600,1.0,0,0,1954
3291800140,3,1.0,1360,9310,1.0,0,0,1980
3432500765,2,1.0,1100,8281,1.0,0,0,1947
3591000030,4,2.5,2650,13684,2.0,0,0,1994
2386000240,5,3.5,3870,65556,2.0,0,0,1994
5490210510,3,1.75,1530,14633,1.0,0,0,1977
3336000626,3,1.5,1720,6570,1.5,0,0,1909
1982201345,2,1.0,800,4850,1.0,0,0,1944
9560800040,3,2.5,1800,11034,2.0,0,0,1987
6699940120,4,2.5,2470,5074,2.0,0,0,2004
8682260610,2,2.0,1870,5143,1.0,0,0,2005
9136103026,3,1.75,1380,3225,1.0,0,0,1915
922059020,4,1.75,1400,54014,1.5,0,0,1935
6819100330,3,1.0,1110,6000,1.0,0,0,1904
3782100145,3,1.0,1080,8100,1.0,0,0,1955
3343300065,4,2.5,2280,14810,1.0,0,0,1977
302000065,3,1.0,970,14850,1.0,0,0,1968
6821600065,2,1.0,820,6000,1.0,0,0,1939
6648500580,3,2.25,2070,7225,1.0,0,0,1979
8945300040,3,1.0,1290,8470,1.0,0,0,1966
7135521530,4,2.75,2550,7591,2.0,0,0,1989
3797310230,3,2.0,1760,9732,1.0,0,0,1996
8917100206,4,1.5,1960,12688,1.5,0,0,1962
1219000120,4,1.0,1140,13440,1.0,0,0,1944
5249804655,4,2.25,2010,7200,1.0,0,1,1950
4038400040,3,2.0,1670,8800,1.0,0,0,1961
3126049107,2,1.0,1640,5515,1.0,0,0,1926
924069106,4,2.0,1480,11171,1.5,0,0,1947
5466400530,3,2.5,1740,6992,2.0,0,0,1990
9438300035,3,1.75,2040,8173,1.0,0,0,1958
8819900220,2,1.75,1390,5025,1.5,0,0,1928
1954420230,3,2.5,2030,7549,1.0,0,0,1988
5113400264,4,2.0,1820,5001,2.0,0,0,1947
4036100175,4,2.5,2440,11700,1.0,0,0,1961
1644500450,3,3.0,2270,5175,2.0,0,0,2002
2329720040,3,2.5,2600,4506,2.0,0,0,2003
7922750150,4,2.25,2310,9800,1.0,0,0,1968
5566100205,3,1.75,1490,12000,1.0,0,0,1956
7222000209,4,2.75,1800,5453,1.0,0,0,2002
4046600120,3,1.75,1870,25157,2.0,0,0,1978
6844700975,2,1.0,1290,6528,1.5,0,0,1941
4222200210,4,2.0,1580,8000,1.0,0,0,1967
6646200770,4,2.5,2410,15899,2.0,0,3,1990
984200540,4,2.5,2050,9015,2.0,0,0,1973
5347200220,2,1.0,720,4758,1.0,0,0,1947
1546600230,3,2.5,2040,10033,1.0,0,0,1974
8562890910,4,2.5,3490,5000,2.0,0,0,2003
2768100040,2,1.0,1050,5000,1.0,0,0,1907
7852150220,3,2.5,1970,4036,2.0,0,0,2003
3705900124,5,1.75,2360,8642,1.5,0,0,1926
739000035,1,1.0,680,21727,1.0,0,0,1952
9238500040,3,2.5,2970,23100,1.0,0,0,1967
1245500276,3,2.5,2070,7200,2.0,0,0,2001
8802400644,3,2.5,2030,8000,2.0,0,0,1997
3782100035,3,1.0,960,8100,1.0,0,0,1955
6795100589,3,2.25,2840,59677,1.0,0,0,1967
930000234,4,2.0,2260,7680,1.0,0,0,1947
3331001165,3,1.0,820,5150,1.0,0,0,1918
2019200220,3,2.25,1470,8682,1.0,0,0,1985
3223059123,4,1.5,2750,128502,1.0,0,0,1958
126059021,4,1.0,1020,42966,1.5,0,0,1922
7732650040,4,2.5,3370,10602,2.0,0,0,1999
8944750730,3,2.25,1970,3716,2.0,0,0,1997
1118001201,4,2.5,3370,8402,1.0,0,0,1962
3626039279,2,1.0,960,6700,1.0,0,0,1951
5101400871,2,1.75,1390,6670,1.0,0,0,1941
1118001215,3,2.5,3420,8700,1.0,0,0,1951
7129304225,4,2.25,2340,5250,2.0,0,0,1965
7017200120,2,1.0,930,5077,1.0,0,0,1939
2597710450,3,2.25,2290,7350,2.0,0,0,1988
3395800155,3,1.0,990,8100,1.0,0,0,1949
2215500220,4,1.5,1580,6360,1.5,0,0,1945
7518503685,2,1.0,710,5100,1.0,0,0,1905
5451220150,4,2.25,3010,9800,2.0,0,0,1973
259600910,5,1.5,1420,9900,1.0,0,0,1964
2473100330,2,1.5,1280,8710,1.0,0,0,1967
1523069095,2,1.0,1320,24319,1.0,0,0,1966
7547300120,2,1.0,1080,5000,1.0,0,0,1954
3575302245,3,3.5,2150,4368,2.0,0,0,1998
216500040,3,2.5,2740,7980,2.0,0,0,1964
424069010,4,2.25,2470,17008,2.0,0,0,1979
2976800749,4,2.0,1460,7254,1.0,0,0,1959
752000035,4,2.5,2650,7945,2.0,0,0,2006
1005000220,2,1.0,2020,7540,1.0,0,0,1921
1023089096,3,1.0,1200,15843,1.0,0,2,1955
984000450,3,2.5,1850,7875,1.0,0,0,1968
1402650360,3,2.5,2430,7613,2.0,0,0,1986
2771603050,3,1.0,2090,4000,1.5,0,2,1931
2768300736,3,3.0,1760,2114,2.0,0,0,2008
1237500720,3,2.0,1340,9764,1.0,0,0,1944
1822350180,3,2.25,1330,8004,2.0,0,0,1985
8677900120,3,2.75,2100,20150,1.0,0,0,1955
7504100910,3,2.5,2400,12546,1.0,0,0,1983
2068500210,3,1.0,1140,9779,1.0,0,0,1963
9828702266,3,2.5,1480,1165,3.0,0,0,2006
925059219,4,2.5,1870,16200,1.0,0,0,1974
2131200925,3,1.75,1660,10000,1.0,0,0,1972
6415100297,3,2.5,2160,9063,2.0,0,0,1992
1591600676,3,1.0,990,9145,1.5,0,0,1939
1443500925,2,1.0,1140,11480,1.0,0,0,1907
5014600180,4,2.5,3000,5548,2.0,0,0,2006
7937900220,5,2.75,3630,38461,2.0,0,0,2000
2652501215,4,1.75,1880,3720,1.5,0,0,1924
2426059124,4,3.25,4160,47480,2.0,0,0,1995
8635751120,4,2.5,2460,4200,2.0,0,0,1998
8648700450,3,2.0,2290,9450,1.0,0,0,1979
3586501085,4,2.5,2290,26720,2.0,0,0,1977
3300701575,2,1.0,830,4000,1.0,0,0,1947
6817800220,3,2.0,1520,11067,1.0,0,0,1983
7942600975,4,1.75,1940,4800,1.0,0,0,1922
4047200065,4,1.75,1700,20283,1.5,0,0,1965
1331900410,4,3.0,3740,30884,2.0,0,0,1988
9324320040,4,2.5,2240,9826,1.0,0,0,1988
452001475,3,1.0,960,3600,1.0,0,0,1906
8114000040,4,1.75,1480,11200,1.0,0,0,1969
3265300410,3,1.0,2150,8480,1.0,0,0,1951
1081200360,3,1.75,1750,11180,1.0,0,0,1968
686550040,4,3.5,3820,13224,2.0,0,0,1990
1068000559,4,1.75,3720,8448,1.0,0,3,1947
5350200870,4,2.75,3010,3400,2.0,0,2,1923
2877103111,3,1.5,1670,5000,1.5,0,0,1912
2159800120,4,2.25,2250,13500,2.0,0,0,1980
120069003,4,3.0,3620,403693,2.0,0,2,1980
2190600243,3,1.5,1400,9600,1.0,0,0,1964
8965400210,3,2.25,2880,9750,2.0,0,0,1989
2023049218,2,1.0,930,7740,1.0,0,0,1932
5104520720,4,2.5,1770,9239,2.0,0,0,2004
7852020620,4,2.5,2190,4944,2.0,0,0,1999
4239410220,2,1.0,1520,4700,2.0,0,0,1978
4139900180,4,2.5,4500,35200,1.0,0,0,1988
2489200230,4,2.0,2000,8317,1.5,0,0,1917
7575500040,3,1.0,1010,8863,1.0,0,0,1990
7811100230,4,2.75,2020,15810,1.0,0,0,1967
4039700870,5,1.75,2870,9680,1.0,0,4,1966
603001020,3,1.75,1180,4000,1.0,0,0,1929
164000271,3,1.0,980,7228,1.5,0,0,1946
4027700799,3,2.25,1420,6600,1.0,0,0,1987
2781250530,2,2.5,1360,2693,2.0,0,0,2003
9523100458,2,2.5,1380,953,3.0,0,0,2006
5035300325,3,2.25,2910,15626,1.5,0,0,1923
1683800120,3,2.25,3100,11985,1.0,0,0,1963
9100000040,3,1.75,1710,4080,1.0,0,0,1979
4307330120,3,2.5,1680,4584,2.0,0,0,2003
1939120540,3,2.5,2390,8315,2.0,0,0,1990
3530430155,2,1.5,1220,3568,1.5,0,0,1976
952006680,2,1.5,900,5750,1.0,0,2,1940
866400040,5,3.0,2570,5590,1.0,0,0,2009
6788203060,3,2.75,2480,3240,1.5,0,0,1929
2423059060,3,3.75,2930,150945,2.0,0,0,1972
7967900150,4,2.5,3030,9500,2.0,0,0,1989
8937500040,3,1.75,1520,15344,1.0,0,0,1968
4222310220,3,1.5,1380,7600,1.0,0,0,1971
9238900085,5,1.75,2330,4947,1.0,0,0,1955
8805900065,5,3.25,4290,7019,2.5,0,0,1927
1266200120,2,1.0,1370,9460,1.0,0,0,1950
3448000344,5,3.0,2600,13674,1.0,0,0,1967
3052701135,3,1.75,2430,5000,2.0,0,0,1945
5427110040,4,2.5,2740,16007,2.0,0,0,1984
7812800995,2,1.0,790,5985,1.0,0,0,1944
774100355,2,2.0,2100,58488,2.0,0,0,2005
2354300456,2,1.0,600,1500,1.0,0,0,1900
8651442060,3,1.75,1570,4875,1.0,0,0,1977
6303400150,3,1.0,1160,8636,1.0,0,0,1923
5700003221,4,2.75,2990,7389,1.5,0,0,1923
7397300220,4,3.25,4430,21000,2.0,0,0,1952
8001600150,3,1.5,1810,8232,1.0,0,0,1988
3629970870,4,2.5,2120,3640,2.0,0,0,2005
952001765,2,2.0,1580,5750,1.0,0,0,1910
2126059219,4,1.75,2030,18295,1.5,0,0,1975
3867400180,2,1.0,1000,3513,1.0,0,4,1914
8086000201,3,2.5,1820,6848,1.0,0,0,1953
3330500085,2,1.0,1210,3090,1.0,0,0,1926
9407100720,3,1.75,1390,13200,2.0,0,0,1979
6450304130,2,1.0,1140,5250,1.5,0,0,1949
3031200230,3,1.0,2480,8906,1.0,0,0,1969
1623069023,4,2.5,2920,252648,2.0,0,0,2002
3904990210,4,2.5,2640,6738,2.0,0,0,1989
6145600040,3,3.25,1630,1677,3.0,0,0,2007
723000150,3,2.5,2570,5000,1.0,0,0,1940
8016200530,3,2.5,1580,7000,2.0,0,0,1992
4330600360,4,0.75,1440,13300,1.0,0,0,1948
5379800862,5,3.0,2480,7200,1.0,0,0,1999
824059305,5,4.0,5840,11652,2.0,0,1,1988
9527000040,3,1.75,1830,9758,1.0,0,0,1977
4338800720,4,2.0,1750,7800,1.0,0,0,1944
7461420210,3,1.75,1290,9760,1.0,0,0,1979
9839300775,4,2.25,2170,4080,2.0,0,0,1980
2856101755,3,2.0,1700,5100,1.5,0,0,1924
9547200835,3,1.0,2030,4080,1.5,0,0,1908
8079010230,3,2.5,2600,7210,2.0,0,0,1989
524069011,3,2.5,2290,14374,2.0,0,0,1983
7504010760,3,3.0,2470,11900,2.0,0,0,1976
7785380150,4,2.75,2720,6427,1.0,0,0,2008
3629760330,3,2.5,2370,4950,2.0,0,0,2003
8732000410,3,1.5,1760,9600,1.0,0,0,1966
3348401622,3,2.0,1310,8440,1.0,0,0,1951
8892900180,3,1.75,1160,6134,1.0,0,0,1998
6021502300,2,1.75,1560,4141,1.0,0,0,1942
3630110360,5,3.5,2980,5809,2.0,0,2,2005
8731980880,4,2.25,2180,8000,1.0,0,0,1975
6388910040,3,2.5,2450,7051,1.0,0,0,1990
4077800582,3,1.0,1150,7080,1.0,0,0,1952
6790200180,4,2.5,2620,9873,2.0,0,0,1987
3424069154,4,1.75,1450,8450,1.0,0,0,1960
1868901120,3,1.75,1980,3300,1.5,0,0,1926
9238450210,3,1.0,1030,9834,1.0,0,0,1969
1352300120,2,1.0,1500,4120,1.5,0,0,1928
5101404351,4,2.75,2160,5005,1.0,0,0,1987
2726049164,3,2.5,1480,8381,1.0,0,0,1968
8687800065,2,1.0,2160,12960,1.0,0,0,1968
2064800610,3,2.5,1610,10292,1.0,0,0,1969
8832900360,3,1.75,2250,11520,1.0,0,1,1956
455000841,2,1.0,870,7975,1.0,0,2,1946
5104512060,4,3.0,2430,7243,2.0,0,0,2003
2917200365,2,1.0,1470,7137,1.0,0,0,1941
9477100330,3,1.75,1510,8385,1.0,0,0,1968
2525300540,3,1.5,1090,9605,1.0,0,0,1969
2397101075,2,1.5,1570,3600,1.5,0,2,1906
7695470120,3,2.5,2260,33042,1.0,0,0,1986
7739100155,5,1.75,2850,11860,1.0,0,0,1951
8899210610,3,2.5,2330,8627,1.0,0,0,1980
7697870530,3,2.0,1410,7566,1.0,0,0,1985
7925100271,3,1.75,1200,4500,1.0,0,0,1906
5145100180,3,1.0,1150,7486,1.0,0,0,1970
4083300620,3,1.75,2460,4240,1.0,0,0,1925
9407102245,3,2.0,1350,11150,1.0,0,0,1995
9528104910,4,3.25,2110,3000,2.0,0,0,2001
629000704,4,2.0,1780,15648,1.5,0,0,1918
7852180650,3,2.5,1970,4058,2.0,0,0,2004
6716700325,3,1.0,1030,3000,1.0,0,0,1924
3530210180,4,3.0,4480,42717,2.0,0,0,1987
6840701225,4,1.5,2080,4400,1.5,0,0,1925
1774230180,5,2.25,3210,61419,1.5,0,0,1979
4027701326,4,2.25,2380,17199,2.0,0,0,1979
3329500730,3,1.75,1290,8250,1.0,0,0,1983
5253300173,3,1.0,1160,8950,1.0,0,0,1968
98000150,4,4.0,4930,22093,2.0,0,3,2004
8712100760,2,1.5,1790,4250,1.0,0,0,1915
4324210120,3,2.5,1680,15711,1.0,0,0,1994
3902100205,3,1.75,1190,4500,1.0,0,0,1922
7459810210,4,2.25,2050,26000,2.0,0,0,1977
3022079087,4,2.5,3400,247421,2.0,0,0,2001
4104900150,5,3.5,3060,8862,2.0,0,0,1989
2423039122,4,1.0,1900,9000,1.0,0,0,1948
2922700155,4,2.5,2000,4700,1.5,0,0,1944
1982200790,3,2.0,1490,3880,1.0,0,0,1959
1726069060,4,2.75,2890,46609,2.0,0,0,1981
6150200040,3,2.0,1790,6800,1.0,0,0,1964
7300400150,4,2.5,2350,6958,2.0,0,0,1998
3342103282,2,1.0,1240,42247,1.0,0,1,1915
2420069604,3,2.5,1720,6200,2.0,0,0,2014
1972201960,3,2.25,1500,1312,3.0,0,0,2007
1797500230,4,3.0,2570,4000,2.0,0,0,1909
7399300120,4,2.0,1480,8625,1.0,0,0,1974
3300701285,3,1.5,1250,4000,1.0,0,0,1955
3613600150,3,2.5,2370,6840,2.0,0,0,1987
6802200230,3,2.5,1430,9044,2.0,0,0,1991
3819800580,4,2.0,2070,10800,2.0,0,0,1982
7625701830,3,2.0,1840,6000,1.0,0,0,1908
2558690150,5,2.5,2510,8050,1.0,0,0,1977
1125059071,4,3.25,3340,10890,1.5,0,0,1963
3274850130,4,2.5,2600,8921,2.0,0,0,1991
3500100089,5,1.75,2760,18112,1.0,0,0,1968
3755100005,3,2.0,2010,12950,1.0,0,0,1953
4376800010,4,2.25,1960,9021,2.0,0,0,1973
1125079088,2,1.0,1330,92782,1.0,0,0,1950
5437820250,2,1.75,1020,10346,1.0,0,0,1983
7856700920,4,2.5,2190,11500,1.0,0,0,1972
2314300170,4,2.5,2090,6667,2.0,0,0,1997
7853340660,2,2.5,1650,2710,2.0,0,2,2008
8039900130,3,1.5,1570,12196,1.0,0,0,1972
1373800170,4,1.75,2010,6300,1.0,0,2,1937
7011201087,3,1.75,1220,1450,1.0,0,0,1905
8691510170,3,2.5,2230,5717,2.0,0,0,2004
9187200095,6,2.0,3080,5500,2.0,0,0,1900
1840200080,3,1.5,1890,9000,1.0,0,0,1959
8732190170,4,2.25,1860,12693,1.0,0,0,1978
2222049108,3,1.0,1130,10018,1.0,0,0,1954
290000095,6,1.75,2740,6360,1.0,0,3,1953
2788400020,3,1.0,1200,9527,1.0,0,0,1959
8825900020,5,3.0,2710,4200,2.0,0,0,1919
1460000080,3,2.25,1600,7620,1.0,0,0,1987
2944500470,4,2.75,2330,7642,1.0,0,0,1990
